id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
7q3Wn2RDqeISf9mVJxdspQ,hirams-roadstand-fort-lee,Hiram's Roadstand,https://s3-media3.fl.yelpcdn.com/bphoto/ZQg-AQHufAOQRSqjhNuG5g/o.jpg,False,https://www.yelp.com/biz/hirams-roadstand-fort-lee?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,417,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,"{'latitude': 40.84179, 'longitude': -73.97473}",['delivery'],$,"{'address1': '1345 Palisade Ave', 'address2': '', 'address3': '', 'city': 'Fort Lee', 'zip_code': '07024', 'country': 'US', 'state': 'NJ', 'display_address': ['1345 Palisade Ave', 'Fort Lee, NJ 07024']}",12015929602.0,(201) 592-9602,15229.108019681958
1yN67uSDr77foqZA41RU2g,joe-and-the-juice-new-york-13,JOE & THE JUICE,https://s3-media1.fl.yelpcdn.com/bphoto/YV8HGLWomrCSvr7IEK_A9g/o.jpg,False,https://www.yelp.com/biz/joe-and-the-juice-new-york-13?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,191,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 40.762735, 'longitude': -73.978052}",[],$,"{'address1': '1350 Avenue Of The Americas', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1350 Avenue Of The Americas', 'New York, NY 10019']}",,,6515.688038146163
ouMG0oIlliCyTYXuUAkL5Q,popeyes-louisiana-kitchen-new-york-4,Popeyes Louisiana Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/nkLwqDVADAf5XuYGXM86jw/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-new-york-4?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,66,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 40.7160933, 'longitude': -73.995201}",['delivery'],$,"{'address1': '125 Canal St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['125 Canal St', 'New York, NY 10002']}",12129667077.0,(212) 966-7077,1186.520349896046
hw8ziubXsFocun6KR04VVg,malecon-restaurant-new-york-2,Malecon Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Rbb6T8028Zy6_gEo-A1HIA/o.jpg,False,https://www.yelp.com/biz/malecon-restaurant-new-york-2?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,711,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'dominican', 'title': 'Dominican'}]",4.0,"{'latitude': 40.84651, 'longitude': -73.93882}","['pickup', 'delivery']",$$,"{'address1': '4141 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['4141 Broadway', 'New York, NY 10033']}",12129273812.0,(212) 927-3812,16359.766627650884
3pJ6-dmh9ldN2dcIO8MDEw,mcdonalds-ozone-park,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/beozprOhzEOLO0Iyw83_1A/o.jpg,False,https://www.yelp.com/biz/mcdonalds-ozone-park?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,15,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 40.679545, 'longitude': -73.861689}",['delivery'],$,"{'address1': '75-50 101st Ave-queens', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['75-50 101st Ave-queens', 'Ozone Park, NY 11416']}",17188451010.0,(718) 845-1010,11544.84940916522
xh6w5exbzfUWrZXGz09OUg,mashallah-grill-and-restaurant-brooklyn,MashAllah Grill & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/5J4k9M98Yqwg60ry4DEPrA/o.jpg,False,https://www.yelp.com/biz/mashallah-grill-and-restaurant-brooklyn?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,1,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': 40.612306, 'longitude': -73.925784}","['delivery', 'pickup']",,"{'address1': '2368 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['2368 Flatbush Ave', 'Brooklyn, NY 11234']}",19173108460.0,(917) 310-8460,11861.276211100048
09y5uyX7z41mjoA9fVF1bQ,tang-restaurant-flushing-3,Tang Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/TnBKQmPwl7sXi2Z-4ZH5nQ/o.jpg,False,https://www.yelp.com/biz/tang-restaurant-flushing-3?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,651,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.75744, 'longitude': -73.78383}","['delivery', 'pickup']",$$,"{'address1': '196-50 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11358', 'country': 'US', 'state': 'NY', 'display_address': ['196-50 Northern Blvd', 'Flushing, NY 11358']}",17182797080.0,(718) 279-7080,18653.078816249643
GE7mEVa1wm6BTLMe-blu7w,smith-street-deli-and-grocery-brooklyn,Smith Street Deli & Grocery,https://s3-media2.fl.yelpcdn.com/bphoto/UOb6ZkBxZNkqqWOyJ7A1YA/o.jpg,False,https://www.yelp.com/biz/smith-street-deli-and-grocery-brooklyn?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,3,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",4.5,"{'latitude': 40.67923, 'longitude': -73.99538}","['delivery', 'pickup']",$,"{'address1': '2 2nd St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['2 2nd St', 'Brooklyn, NY 11231']}",17188020731.0,(718) 802-0731,2899.0533458830214
BTHMKgbh3Cv2kcF_lCHkWQ,dunkin-brooklyn-36,Dunkin',https://s3-media4.fl.yelpcdn.com/bphoto/9Y_mMIjBfdgIrzV-R5IwIQ/o.jpg,False,https://www.yelp.com/biz/dunkin-brooklyn-36?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,13,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",2.0,"{'latitude': 40.64521, 'longitude': -74.02137}",['delivery'],$,"{'address1': '5702 2nd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5702 2nd Ave', 'Brooklyn, NY 11220']}",17184395119.0,(718) 439-5119,7070.401106923624
JdNzj7EGQLC9eqqw3SYBPg,the-organic-grill-new-york-130,The Organic Grill,https://s3-media2.fl.yelpcdn.com/bphoto/qdCiuKXGv9LyngPGZiQQGw/o.jpg,False,https://www.yelp.com/biz/the-organic-grill-new-york-130?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,442,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'kosher', 'title': 'Kosher'}]",3.5,"{'latitude': 40.72737, 'longitude': -73.98578}","['delivery', 'pickup']",$$,"{'address1': '123 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['123 1st Ave', 'New York, NY 10003']}",12124777177.0,(212) 477-7177,2542.413382236769
JARJNwWO7zcyIEExkTY_HA,mcdonalds-corona-10,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/7jhqKiq9L732TcALANkHJQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-corona-10?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.0,"{'latitude': 40.7493081, 'longitude': -73.8630845}",['delivery'],$,"{'address1': '40-12 National St', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['40-12 National St', 'Corona, NY 11368']}",17184245106.0,(718) 424-5106,12129.108239611229
wKfyiP-eNWLSXF6CjWbI_A,mcdonalds-new-york-434,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/mPx7l5-aS3PfbPhhy8wsFA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-434?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,27,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 40.81078, 'longitude': -73.953039}",['delivery'],$,"{'address1': '354 W 125th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['354 W 125th St', 'New York, NY 10027']}",16468503553.0,(646) 850-3553,12217.260892212988
aUUx_uaKsO2oeNVSjUAN3g,pizza-garden-flushing,Pizza Garden,https://s3-media3.fl.yelpcdn.com/bphoto/utOO6m9ntysfUfRsY0J-kA/o.jpg,False,https://www.yelp.com/biz/pizza-garden-flushing?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,119,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7582, 'longitude': -73.79536}","['delivery', 'pickup']",$,"{'address1': '171-01 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11358', 'country': 'US', 'state': 'NY', 'display_address': ['171-01 Northern Blvd', 'Flushing, NY 11358']}",17184615151.0,(718) 461-5151,17743.829991451345
RmTjeENvxCNoubyV6cGPXQ,dunkin-new-york-122,Dunkin',https://s3-media3.fl.yelpcdn.com/bphoto/Mcz8ltUG9GEC2TMFvoX4FQ/o.jpg,False,https://www.yelp.com/biz/dunkin-new-york-122?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,5,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 40.792863574506, 'longitude': -73.9437700480874}",['delivery'],$,"{'address1': '1964 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1964 3rd Ave', 'New York, NY 10029']}",12123699610.0,(212) 369-9610,10611.393367887691
IOHaEgK1zDvUvB3SfKuGCw,parker-and-quinn-new-york,Parker & Quinn,https://s3-media4.fl.yelpcdn.com/bphoto/6xuN0yyAi9PaxSAVVAgfrg/o.jpg,False,https://www.yelp.com/biz/parker-and-quinn-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,1354,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7525862175813, 'longitude': -73.9850713153442}","['delivery', 'pickup']",$$,"{'address1': '64 W 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['64 W 39th St', 'New York, NY 10018']}",12127290277.0,(212) 729-0277,5299.158389411888
A_aCWc6KzC98uoJpkeAiYA,big-bus-tour-new-york-new-york,Big Bus Tour - New York,https://s3-media1.fl.yelpcdn.com/bphoto/iU2sUm7iFQ08ae4n77t5WA/o.jpg,False,https://www.yelp.com/biz/big-bus-tour-new-york-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,589,"[{'alias': 'bustours', 'title': 'Bus Tours'}]",2.5,"{'latitude': 40.759986, 'longitude': -73.98423}",[],,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10156', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10156']}",12126858687.0,(212) 685-8687,6123.678624755742
zyxI5ko5Dpkqi9q5oSGa9w,pilot-brooklyn,Pilot,https://s3-media4.fl.yelpcdn.com/bphoto/d-J_WdCQuhNt3ynWbSiqZQ/o.jpg,False,https://www.yelp.com/biz/pilot-brooklyn?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,190,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.69323, 'longitude': -74.001689}",[],$$$,"{'address1': 'Pier 6 Brooklyn Bridge Park', 'address2': '', 'address3': 'Brooklyn Bridge Park', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Pier 6 Brooklyn Bridge Park', 'Brooklyn Bridge Park', 'Brooklyn, NY 11201']}",19178108550.0,(917) 810-8550,1494.492859635324
e7krRmyE5upHv2gsEOdR8w,mayamezcal-new-york-2,Mayamezcal,https://s3-media2.fl.yelpcdn.com/bphoto/ZhK-BWuY-xhaf95bEfuWzg/o.jpg,False,https://www.yelp.com/biz/mayamezcal-new-york-2?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,606,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.72711, 'longitude': -73.98817}","['delivery', 'pickup']",$$,"{'address1': '304 E 6th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['304 E 6th St', 'New York, NY 10003']}",12122535888.0,(212) 253-5888,2465.5589998123137
pxDcD6THHEHmXmCt-gBzhQ,hui-lau-shan-elmhurst-elmhurst,Hui Lau Shan - Elmhurst,https://s3-media2.fl.yelpcdn.com/bphoto/q6NEo4m8NxiZrXK_OhldAA/o.jpg,False,https://www.yelp.com/biz/hui-lau-shan-elmhurst-elmhurst?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,90,"[{'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.7430136, 'longitude': -73.8833767}","['pickup', 'delivery']",,"{'address1': '8118 Broadway', 'address2': None, 'address3': '', 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['8118 Broadway', 'Elmhurst, NY 11373']}",19292963880.0,(929) 296-3880,10231.415069992581
4nBs9oIW-isWiNEGX28-yw,michael-kabram-acupuncture-brooklyn,Michael Kabram Acupuncture,https://s3-media3.fl.yelpcdn.com/bphoto/tkh579ysPlvlrPH5Q6pkcA/o.jpg,False,https://www.yelp.com/biz/michael-kabram-acupuncture-brooklyn?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,6,"[{'alias': 'acupuncture', 'title': 'Acupuncture'}, {'alias': 'tcm', 'title': 'Traditional Chinese Medicine'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]",5.0,"{'latitude': 40.72986, 'longitude': -73.95912}",[],,"{'address1': '37 Greenpoint Ave', 'address2': 'Ste A2B', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['37 Greenpoint Ave', 'Ste A2B', 'Brooklyn, NY 11222']}",19176476120.0,(917) 647-6120,4035.0552108669103
r0kjf2R2H0GMJm5Yj4AusA,taproom-no-307-new-york,Taproom No 307,https://s3-media2.fl.yelpcdn.com/bphoto/o7M6JGCn4mI3kb7E7wyYtg/o.jpg,False,https://www.yelp.com/biz/taproom-no-307-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,484,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.73903, 'longitude': -73.98278}","['delivery', 'pickup']",$$,"{'address1': '307 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['307 3rd Ave', 'New York, NY 10010']}",12127254766.0,(212) 725-4766,3854.659440527876
NzHiK8Csmypx4f6jYhSqiQ,lennys-bagels-new-york-2,Lenny's Bagels,https://s3-media1.fl.yelpcdn.com/bphoto/b0V_jFFTSyGV3rKZ9mJ6WQ/o.jpg,False,https://www.yelp.com/biz/lennys-bagels-new-york-2?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,147,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.7961904, 'longitude': -73.9709623}","['delivery', 'pickup']",$,"{'address1': '2601 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2601 Broadway', 'New York, NY 10025']}",12122220410.0,(212) 222-0410,10278.29143734154
YGfpddz2ml_2h75wbzkh2A,new-lake-pavilion-flushing,New Lake Pavilion,https://s3-media1.fl.yelpcdn.com/bphoto/yvUZy0cb0jLzY2UcDVq5Jg/o.jpg,False,https://www.yelp.com/biz/new-lake-pavilion-flushing?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,485,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,"{'latitude': 40.7425994873047, 'longitude': -73.8249769210815}",[],$$,"{'address1': '6015 Main St', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['6015 Main St', 'Flushing, NY 11355']}",17188866693.0,(718) 886-6693,14854.40109673119
kaNGzFxgfvSvjidMBGHkBw,le-pain-quotidien-new-york-139,Le Pain Quotidien,https://s3-media3.fl.yelpcdn.com/bphoto/k3JpNh0NNTbry9Crpk1OzQ/o.jpg,False,https://www.yelp.com/biz/le-pain-quotidien-new-york-139?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,139,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 40.7464888504804, 'longitude': -73.9811664819717}","['delivery', 'pickup']",$$,"{'address1': '3 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['3 Park Ave', 'New York, NY 10016']}",12127792905.0,(212) 779-2905,4696.0165338801835
FUzS1quHyQxp8lK7bTCf8Q,prestige-auto-care-avenel,Prestige Auto Care,https://s3-media1.fl.yelpcdn.com/bphoto/6JutrrZXHs3lUg6DOmMgsA/o.jpg,False,https://www.yelp.com/biz/prestige-auto-care-avenel?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,3,"[{'alias': 'tires', 'title': 'Tires'}, {'alias': 'auto_detailing', 'title': 'Auto Detailing'}, {'alias': 'autorepair', 'title': 'Auto Repair'}]",1.0,"{'latitude': 40.580589, 'longitude': -74.283791}",[],,"{'address1': '1020 Rt 1 N', 'address2': '', 'address3': '', 'city': 'Avenel', 'zip_code': '07001', 'country': 'US', 'state': 'NJ', 'display_address': ['1020 Rt 1 N', 'Avenel, NJ 07001']}",17326029800.0,(732) 602-9800,28085.495875885543
umJdYz3HpvwKlnZcKOGxug,dunkin-long-island-city-15,Dunkin',https://s3-media2.fl.yelpcdn.com/bphoto/MPDGuspZZsd4_4xjgOH0GQ/o.jpg,False,https://www.yelp.com/biz/dunkin-long-island-city-15?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,32,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 40.7508445361217, 'longitude': -73.9396685259971}",['delivery'],$,"{'address1': '2519 Queens Plz No', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['2519 Queens Plz No', 'Long Island City, NY 11101']}",,,6831.655875374481
bEXTA_Gwo2oVg4gnFd9fNA,ai-fiori-new-york,Ai Fiori,https://s3-media1.fl.yelpcdn.com/bphoto/H88_SHG7RAD_IB8T5G8NPA/o.jpg,False,https://www.yelp.com/biz/ai-fiori-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,1258,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7500752, 'longitude': -73.9837835}",[],$$$$,"{'address1': '400 5th Ave', 'address2': 'Ste 2', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['400 5th Ave', 'Ste 2', 'New York, NY 10018']}",12126138660.0,(212) 613-8660,5041.061936453574
m1sfDqgDiKKyUaXo9DWVeQ,bodai-vegetarian-restaurant-flushing-10,Bodai Vegetarian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/h70oa8ATtlkU3jUmmibZEQ/o.jpg,False,https://www.yelp.com/biz/bodai-vegetarian-restaurant-flushing-10?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,295,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'kosher', 'title': 'Kosher'}]",4.0,"{'latitude': 40.7470013, 'longitude': -73.8284668}",[],$$,"{'address1': '136-20 Booth Memorial Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['136-20 Booth Memorial Ave', 'Flushing, NY 11355']}",17189391188.0,(718) 939-1188,14719.060410267468
2wVirrAVg3ltAFHoHeXHMQ,dim-sum-palace-new-york-9,Dim Sum Palace,https://s3-media2.fl.yelpcdn.com/bphoto/lcbCPKS2We7SEltuhohEvQ/o.jpg,False,https://www.yelp.com/biz/dim-sum-palace-new-york-9?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,168,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7259, 'longitude': -73.98986}","['pickup', 'delivery']",$$,"{'address1': '59 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['59 2nd Ave', 'New York, NY 10003']}",16464768846.0,(646) 476-8846,2309.866875661305
UwPgIPGN77sfSo30n8Caig,pessos-ices-and-ice-cream-bayside,Pesso's Ices & Ice Cream,https://s3-media3.fl.yelpcdn.com/bphoto/tTITy1TI-ks0oF1rvBIc1g/o.jpg,False,https://www.yelp.com/biz/pessos-ices-and-ice-cream-bayside?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,296,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'gelato', 'title': 'Gelato'}]",4.5,"{'latitude': 40.766302, 'longitude': -73.783708}",['pickup'],$,"{'address1': '203-20 35th Ave', 'address2': '', 'address3': '', 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['203-20 35th Ave', 'Bayside, NY 11361']}",17182249130.0,(718) 224-9130,18989.532612423533
