camis,name,boro,building,street,zipcode,phone_x,cuisine_description,inspection_date,action,violation_code,violation_description,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone_y,display_phone,distance,community_by_nta,median_income_by_com,pop_by_nta
50072303,hawaii poke bowl,Staten Island,1430,RICHMOND AVE,10314.0,7186981918,Asian,3/28/19,Violations were cited in the following area(s).,"02G, 06E","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",12.0,A,3/28/19,9/23/19,Cycle Inspection / Initial Inspection,40.613356200000005,-74.15843791,502.0,50.0,29104.0,5031317.0,5015940010.0,SI05,Iqq4qDMOllbq5VWUy2jsug,hawaii-poke-bowl-staten-island,https://s3-media1.fl.yelpcdn.com/bphoto/ILFeHaVfPoNWoo-3lAUvnQ/o.jpg,False,https://www.yelp.com/biz/hawaii-poke-bowl-staten-island?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,132,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'poke', 'title': 'Poke'}]",4.5,"{'latitude': 40.6133250651476, 'longitude': -74.158935919404}",[],$$,"{'address1': '1430 Richmond Ave', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['1430 Richmond Ave', 'Staten Island, NY 10314']}",17186981918.0,(718) 698-1918,17256.84365783703,S02,82089.0,39597.0
50072329,leslie's kitchen,Brooklyn,109,WILSON AVE,11237.0,3476527194,American,9/4/19,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",5.0,A,9/4/19,9/23/19,Cycle Inspection / Initial Inspection,40.70126983,-73.92671895,304.0,34.0,42900.0,3072722.0,3031970008.0,BK77,ioUJB91aFWxlV--opOtVvA,leslies-kitchen-brooklyn-5,https://s3-media2.fl.yelpcdn.com/bphoto/DuDCOVLRCAE5m206GWULEg/o.jpg,False,https://www.yelp.com/biz/leslies-kitchen-brooklyn-5?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,50,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.70136, 'longitude': -73.92663}","['pickup', 'delivery']",,"{'address1': '109 Wilson Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['109 Wilson Ave', 'Brooklyn, NY 11237']}",13474067857.0,(347) 406-7857,5720.224212038643,K04,66275.0,57138.0
50072375,nora thai,Brooklyn,176,N 9TH ST,11211.0,7183021599,Thai,9/11/19,Violations were cited in the following area(s).,"04L, 04M, 04N, 08A","Evidence of mice or live mice present in facility's food and/or non-food areas., Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies., Live roaches present in facility's food and/or non-food areas.",12.0,A,9/11/19,9/23/19,Pre-permit (Operational) / Re-inspection,40.71866198,-73.95611509,301.0,33.0,51700.0,3061809.0,3023120011.0,BK73,RdGWCbcxA79G1ZMPVL3SGQ,nora-thai-brooklyn-4,https://s3-media1.fl.yelpcdn.com/bphoto/pKgSo4nNsd0-FiRAvahoXQ/o.jpg,False,https://www.yelp.com/biz/nora-thai-brooklyn-4?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,76,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.71864, 'longitude': -73.95625}","['pickup', 'delivery']",$$,"{'address1': '176 N 9th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['176 N 9th St', 'Brooklyn, NY 11211']}",17183021499.0,(718) 302-1499,3511.5501189140587,K01,98284.0,45774.0
50072481,basil cucina & catering,Staten Island,1686,FOREST AVE,10302.0,7184481087,Pizza/Italian,3/11/19,Violations were cited in the following area(s).,"06F, 10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Wiping cloths soiled or not stored in sanitizing solution.",8.0,A,3/11/19,9/23/19,Cycle Inspection / Initial Inspection,40.6249458,-74.14517990000002,501.0,50.0,25100.0,5029201.0,5014760051.0,SI28,_bnpewXqoina6HSALmvSxQ,basil-cucina-and-catering-staten-island,https://s3-media3.fl.yelpcdn.com/bphoto/dRAv_-AcHlFFxn37cAJwCg/o.jpg,False,https://www.yelp.com/biz/basil-cucina-and-catering-staten-island?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,90,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 40.6247, 'longitude': -74.1448}","['delivery', 'pickup']",$$,"{'address1': '1686 Forest Ave', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10302', 'country': 'US', 'state': 'NY', 'display_address': ['1686 Forest Ave', 'Staten Island, NY 10302']}",17184481087.0,(718) 448-1087,15547.712798933984,S01,75180.0,20191.0
50072533,roots cafe,Brooklyn,639,5TH AVE,11215.0,3155296536,American,8/20/19,Violations were cited in the following area(s).,"04N, 08A, 10B","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",12.0,A,8/20/19,9/23/19,Cycle Inspection / Initial Inspection,40.66293472,-73.99175302,307.0,38.0,14300.0,3017074.0,3008790010.0,BK37,nqXvLzqzQQTJ2eMPkAcojw,roots-cafe-brooklyn-3,https://s3-media2.fl.yelpcdn.com/bphoto/xiiUzk4albgGYmSLsODbmw/o.jpg,False,https://www.yelp.com/biz/roots-cafe-brooklyn-3?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,314,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.6628485, 'longitude': -73.9916831}","['delivery', 'pickup']",$$,"{'address1': '639 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['639 5th Ave', 'Brooklyn, NY 11215']}",19293015535.0,(929) 301-5535,4741.604888418007,K06,155250.0,67649.0
50072534,vietnaam,Manhattan,1700,2ND AVE,10128.0,2127220558,Vietnamese/Cambodian/Malaysia,7/11/19,Violations were cited in the following area(s).,"05C, 06F","Food contact surface improperly constructed or located. Unacceptable material used., Wiping cloths soiled or not stored in sanitizing solution.",13.0,A,7/11/19,9/23/19,Cycle Inspection / Initial Inspection,40.77926412,-73.95071301,108.0,5.0,14602.0,1050065.0,1015510001.0,MN32,Wbmqg0TkOVkzNh3HrJ9DIQ,vietnaam-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/oLY9ouWW0YE3QoeNRSlIwA/o.jpg,False,https://www.yelp.com/biz/vietnaam-new-york?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,800,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 40.7791481018066, 'longitude': -73.9504165649414}",[],$$,"{'address1': '1700 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1700 2nd Ave', 'New York, NY 10128']}",12127220558.0,(212) 722-0558,8993.484896521462,M08,134264.0,77942.0
50072785,dunkin donuts/baskin robbins,Brooklyn,453,MOTHER GASTON BLVD,11212.0,7184980178,Donuts,7/11/19,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",7.0,A,7/11/19,9/23/19,Cycle Inspection / Re-inspection,40.66800758,-73.90642139,316.0,41.0,90800.0,3084002.0,3037430003.0,BK81,BwbYpXk1FPPCywXErgiVpg,dunkin-donuts-baskin-robbins-new-york-18,https://s3-media4.fl.yelpcdn.com/bphoto/nhbPb7NOGSqJlP-2ETulYw/o.jpg,False,https://www.yelp.com/biz/dunkin-donuts-baskin-robbins-new-york-18?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,2,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}]",2.5,"{'latitude': 40.7725642577447, 'longitude': -73.8705548686718}",[],$$,"{'address1': 'Central Terminal Dr', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11371', 'country': 'US', 'state': 'NY', 'display_address': ['Central Terminal Dr', 'New York, NY 11371']}",,,12821.233956706643,K16,31345.0,58300.0
50072966,bangklyn east harlem,Manhattan,2051,2ND AVE,10029.0,6464298128,Thai,3/19/19,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",3.0,A,3/19/19,9/23/19,Cycle Inspection / Initial Inspection,40.79022571,-73.94273458,111.0,8.0,17000.0,1052416.0,1016550023.0,MN33,_7Maf5WG682E7R-EHSz18w,bangklyn-east-harlem-new-york-2,https://s3-media2.fl.yelpcdn.com/bphoto/BPF8RPboKtPdkfBeyD9jSA/o.jpg,False,https://www.yelp.com/biz/bangklyn-east-harlem-new-york-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,120,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.7903, 'longitude': -73.94307}","['delivery', 'pickup']",$$,"{'address1': '2051 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2051 2nd Ave', 'New York, NY 10029']}",16464298128.0,(646) 429-8128,10374.680019735168,M11,32408.0,57902.0
50072997,bua thai ramen & robata grill,Manhattan,1611,2ND AVE,10028.0,2128797999,Thai,12/20/18,Violations were cited in the following area(s).,"04L, 08A","Evidence of mice or live mice present in facility's food and/or non-food areas., Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.",10.0,A,12/20/18,9/23/19,Cycle Inspection / Initial Inspection,40.77629522,-73.95290685,108.0,5.0,13800.0,1048708.0,1015290025.0,MN32,-Q8MYIWoE4EsGQtudIOY0w,bua-thai-ramen-and-robata-grill-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/STPkeCnzxNZTax2QYGhe-g/o.jpg,False,https://www.yelp.com/biz/bua-thai-ramen-and-robata-grill-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,779,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 40.7763615, 'longitude': -73.95308}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '1611 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1611 2nd Ave', 'New York, NY 10028']}",12128797999.0,(212) 879-7999,8616.147458180687,M08,134264.0,77942.0
50073031,south of the clouds,Manhattan,16,W 8TH ST,10011.0,2128889653,Chinese,6/18/19,Violations were cited in the following area(s).,"04M, 08A, 10B, 10F","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Live roaches present in facility's food and/or non-food areas., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",15.0,B,6/18/19,9/23/19,Cycle Inspection / Re-inspection,40.73254239,-73.99707373,102.0,1.0,6300.0,1008859.0,1005510023.0,MN23,XaEFFUabnbH8ZF7ccmSAlQ,south-of-the-clouds-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/HN-XVW48bbktamMpyBeECQ/o.jpg,False,https://www.yelp.com/biz/south-of-the-clouds-new-york?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,216,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.73264, 'longitude': -73.99752}","['pickup', 'delivery']",$$,"{'address1': '16 W 8th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['16 W 8th St', 'New York, NY 10011']}",12128889653.0,(212) 888-9653,3029.5752880920404,M02,162092.0,66880.0
50073100,boris & horton,Manhattan,195,AVENUE A,10009.0,2125108986,CafÃ©/Coffee/Tea,11/8/18,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,2.0,A,11/8/18,9/23/19,Cycle Inspection / Initial Inspection,40.72917856,-73.98126343,103.0,2.0,3400.0,1005999.0,1004400038.0,MN22,HSW4iLqHCBNRttXC1IemaQ,boris-and-horton-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/XnfhCRXIwf9IloBFW8_OLQ/o.jpg,False,https://www.yelp.com/biz/boris-and-horton-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,177,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'petadoption', 'title': 'Pet Adoption'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.7292599, 'longitude': -73.98138}",[],$$,"{'address1': '195 Ave A', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['195 Ave A', 'New York, NY 10009']}",12125108986.0,(212) 510-8986,2862.617989773829,M03,41302.0,44136.0
50073168,let's meat,Manhattan,307,5TH AVE,10016.0,2128890089,Korean,5/9/19,Violations were cited in the following area(s).,"06C, 10B, 10F","Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",11.0,A,5/9/19,9/23/19,Cycle Inspection / Initial Inspection,40.74677863,-73.98575527,105.0,4.0,7400.0,1016982.0,1008610003.0,MN17,t_UObgQX6M_ZRn3tk2cXYQ,lets-meat-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/_uuM4nLAurZUgK9XBO1H2w/o.jpg,False,https://www.yelp.com/biz/lets-meat-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,1079,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"{'latitude': 40.746774, 'longitude': -73.985524}","['delivery', 'pickup', 'restaurant_reservation']",$$$,"{'address1': '307 5th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['307 5th Ave', 'New York, NY 10016']}",12128890089.0,(212) 889-0089,4654.617524485395,M05,120248.0,28630.0
50073301,debutea,Manhattan,217,THOMPSON ST,10012.0,9292612084,CafÃ©/Coffee/Tea,2/11/19,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",8.0,A,2/11/19,9/23/19,Cycle Inspection / Initial Inspection,40.72902364,-73.99917376,102.0,1.0,6500.0,1008678.0,1005390028.0,MN23,DjKAV1M7HWGGyzsfqUrcFw,debutea-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/WK3nzpkpIGGIoFfz9K4KLQ/o.jpg,False,https://www.yelp.com/biz/debutea-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,193,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 40.729188, 'longitude': -73.9993244}","['delivery', 'pickup']",$,"{'address1': '217 Thompson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['217 Thompson St', 'New York, NY 10012']}",16467670147.0,(646) 767-0147,2673.947018796335,M02,162092.0,66880.0
50073410,myrtle bagel,Brooklyn,410,MYRTLE AVE,11205.0,7188584916,Bagels/Pretzels,7/30/19,Violations were cited in the following area(s).,"02G, 06E, 08C, 10B","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly., Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",17.0,B,7/30/19,9/23/19,Cycle Inspection / Re-inspection,40.69311248,-73.96939155,302.0,35.0,19500.0,3054790.0,3019010025.0,BK69,oLYnY3SKNqIwERzZXOc63A,myrtle-bagel-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/LoAxjcurcsn_CH7QR1faLQ/o.jpg,False,https://www.yelp.com/biz/myrtle-bagel-brooklyn?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,81,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.6930314149359, 'longitude': -73.9693918107215}","['pickup', 'delivery']",$,"{'address1': '410 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['410 Myrtle Ave', 'Brooklyn, NY 11205']}",17188584916.0,(718) 858-4916,2512.371997645385,K02,111546.0,34791.0
50073451,tiny shanghai,Manhattan,122,MULBERRY ST,10013.0,9172617898,Chinese,8/27/19,Violations were cited in the following area(s).,"06C, 10F","Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7.0,A,8/27/19,9/23/19,Cycle Inspection / Re-inspection,40.71783047,-73.99811692,102.0,1.0,4100.0,1002634.0,1002050012.0,MN24,tA_AoGEL_oGllbU2j77Shw,tiny-shanghai-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/BjS4akeP-OjeGPO9OMKcWA/o.jpg,False,https://www.yelp.com/biz/tiny-shanghai-new-york?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,272,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]",4.0,"{'latitude': 40.71781, 'longitude': -73.99795}","['delivery', 'pickup']",$$,"{'address1': '122 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['122 Mulberry St', 'New York, NY 10013']}",19172617898.0,(917) 261-7898,1414.2382453400005,M02,162092.0,42742.0
50073460,mama fox,Brooklyn,327,STUYVESANT AVE,11233.0,3476634535,American,5/14/19,Violations were cited in the following area(s).,"06C, 06D, 10F","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",13.0,A,5/14/19,9/23/19,Cycle Inspection / Initial Inspection,40.68320155,-73.93209673,303.0,36.0,29500.0,3046474.0,3016660001.0,BK35,Pn5B8A4P23d5_FE6y8A2wA,mama-fox-brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/LdxNQtRAPp4P5sMWj2U04A/o.jpg,False,https://www.yelp.com/biz/mama-fox-brooklyn?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,100,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.6832286325504, 'longitude': -73.9319809048272}","['delivery', 'pickup']",$$,"{'address1': '327 Stuyvesant Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['327 Stuyvesant Ave', 'Brooklyn, NY 11233']}",13476634535.0,(347) 663-4535,5805.243954993727,K03,61186.0,63504.0
50073547,el perro,Queens,8026,NORTHERN BLVD,11372.0,7184240763,Spanish,2/14/19,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,7.0,A,2/14/19,9/23/19,Cycle Inspection / Initial Inspection,40.75538077,-73.88691170000001,403.0,25.0,28500.0,4028773.0,4012530001.0,QN28,UWGoTCMBbsqfN1raHZMrag,el-perro-jackson-heights,https://s3-media3.fl.yelpcdn.com/bphoto/FRPBnJMyy47ahc7hJwq6rA/o.jpg,False,https://www.yelp.com/biz/el-perro-jackson-heights?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,16,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'colombian', 'title': 'Colombian'}]",3.5,"{'latitude': 40.7552203, 'longitude': -73.8869745}","['delivery', 'pickup']",$$,"{'address1': '80-26 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['80-26 Northern Blvd', 'Jackson Heights, NY 11372']}",17184240763.0,(718) 424-0763,10643.730502245313,Q03,67201.0,108152.0
50073724,com tam ninh kieu,Bronx,2641,JEROME AVE,10468.0,7184503833,Vietnamese/Cambodian/Malaysia,5/28/19,Violations were cited in the following area(s).,"02G, 04C, 04J, 04L, 06C, 06D, 06E, 06F, 08A, 09A, 10B, 10F, 10I","Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding., Canned food product observed dented and not segregated from other consumable food items., Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Evidence of mice or live mice present in facility's food and/or non-food areas., Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly., Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored., Single service item reused, improperly stored, dispensed; not used when required., Wiping cloths soiled or not stored in sanitizing solution.",66.0,Z,5/28/19,9/23/19,Cycle Inspection / Re-inspection,40.86683601,-73.89790069,207.0,14.0,26500.0,2014398.0,2032020042.0,BX30,C3spvfEd8JQJie-yixRgpQ,com-tam-ninh-kieu-bronx,https://s3-media1.fl.yelpcdn.com/bphoto/e0yxD8a1EELQIBHhcwvo8Q/o.jpg,False,https://www.yelp.com/biz/com-tam-ninh-kieu-bronx?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,410,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.86702, 'longitude': -73.8982}","['delivery', 'pickup']",$$,"{'address1': '2641 Jerome Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['2641 Jerome Ave', 'Bronx, NY 10468']}",17184503833.0,(718) 450-3833,19704.122229732704,B07,41336.0,32496.0
